aria_label,thumbnail_hrefs,link_hrefs
"Katie Fenn, Today @kitation and I are celebrating 25 years together Here’s us at the top of a volcano., Feb 10, 02:56 PM, katiefenn@front-end.social",https://cdn.masto.host/frontendsocial/media_attachments/files/111/906/586/441/095/905/original/c84d1c526d8d0bbe.jpeg,
"Monoscope, #FensterFreitag, Feb 10, 12:56 PM, monoscope@photog.social",https://cdn.masto.host/photog/media_attachments/files/111/906/114/016/403/749/original/7668a30234941669.jpeg,
"Lynnesbian :bune_ylw:, banks won't let you use a rooted android phone for ""security purposes"" but will let you through with a cracked copy of windows vista running opera 12, Feb 10, 05:40 AM, lynnesbian@fedi.lynnesbian.space",,
"BenRiceM, Thanks Mail.app, I never would have guessed this was from a mailing list without your help, Feb 10, 02:55 PM, BenRiceM",https://files.mastodon.social/media_attachments/files/111/906/581/887/347/543/original/5bf85cdf2c7bade9.jpeg,
"Low Quality Facts, Feeling down because everyone on social media is funnier than you? Don't despair. Instead, find the funniest person you know and eat them. Devouring another human won't transfer their sense of humor to you or anything, but it will give you one less funny person to compete with., Feb 10, 06:03 AM, lowqualityfacts@mstdn.social",,
"Dave Rahardja, This a good story about how mass layoffs happened across the Tech industry the past year, and specifically at Microsoft:tl;dr: Pandemic started, work from home productivity went up, demand for remote work products shot up, projections were revised upwards, mass hiring happened to meet expected demand. Demand suddenly flatlined, but companies were still on the hook for massive payroll and hiring incentives. Major shareholders demanded downward pressure on wages. Mass layoffs happened.“How we got here. Some inside scoops from Microsoft on handling early days of pandemic to cutting over 20K folks in 2023”#tech #layoffs #remoteWork #flexibleWork https://www.teamblind.com/post/How-we-got-here-Some-inside-scoops-from-Microsoft-on-handling-early-days-of-pandemic-to-cutting-over-20K-folks-in-2023-7ndQwLAU, Feb 10, 11:59 AM, drahardja@sfba.social",,
"nullagent, #CallToAction Tell SPD to release Pro-Palestine demostrators.A number of folks were arrested for protesting today in Seattle near the port. Organizers report SPD pepper sprayed protesters and cut tires of people's vehicles associated with the protest.Update: I've added a 3rd image explaining how to get through the phone system. IG: https://www.instagram.com/p/C3Jr9_2rrfy/?img_index=2#Seattle #PortProtest #PhoneBank #FreePalestine, Feb 10, 08:43 AM, nullagent@partyon.xyz","https://partyon.xyz/system/media_attachments/files/111/905/103/391/200/629/original/e14564ff010148dd.jpg,https://partyon.xyz/system/media_attachments/files/111/905/103/392/220/793/original/ec155dbfb4ae32d2.jpg,https://partyon.xyz/system/media_attachments/files/111/905/262/046/685/435/original/56bd60a5d06c0a0e.png",
"Josh 🐧,  series A funding in millions backers include balaji srinivasan and sequoia big vc money lofty ambitionssold off to a company who have a pretty wildly different focus and will likely absorb the userbase and mothball the product...i think ive seen this film before...https://www.notion.so/blog/meet-skiff-the-newest-member-of-the-notion-family, Feb 10, 02:53 PM, privacydingus@mstdn.social",,https://www.notion.so/blog/meet-skiff-the-newest-member-of-the-notion-family
"MaJ1 🐿️, #MorningAll & #TZAG  G’day Squirrel Fans, hope I find you  bright eyed & bushy tailed!   In major hermit mode - so will be watching from the sidelines for much of today.Have a the best Saturday #Today & remember ‘time is relative- lunchtime doubly so’ Douglas Adams. @weirdfolks #WeirdFolks #SquirrelsOfMastodon #TheMammutMoves, Feb 10, 01:42 PM, MaJ1@mastodonapp.uk",https://files.mastodonapp.uk/media_attachments/files/111/906/294/367/241/983/original/7262baaaf98b544e.jpeg,
"Chris 👾, “Some of the titles that are considered classics are rather difficult to obtain and play in the modern gaming landscape, so seeing those titles getting high-quality remakes and having the experience passed down to a newer generation of players is something that should be welcomed by both creators and players,” Star Ocean: The Second Story R producer Kei Komaki says.   https://www.gameinformer.com/2024/02/09/persona-star-ocean-and-final-fantasy-developers-discuss-the-trend-of-remaking-classic#JRPG #Gaming #retrogaming, Feb 10, 01:42 PM, chris@mstdn.games",,https://www.gameinformer.com/2024/02/09/persona-star-ocean-and-final-fantasy-developers-discuss-the-trend-of-remaking-classic
"Iva,                  Dobro jutro .#photography #macro, Feb 10, 12:31 PM, Iva852@sunny.garden",https://media.mastodon.sunny.garden/media_attachments/files/111/906/012/332/839/522/original/34afc5d85b40633d.jpg,
"Tim Gatewood, Happy #Caturday from my cheese cats and my tabbies. #cats #CatsOfMastodon #cheesecats #OrangeCats #TabbieCats, Feb 10, 02:51 PM, timgatewood@mastodon.world","https://s3.eu-central-2.wasabisys.com/mastodonworld/media_attachments/files/111/906/523/180/096/062/original/2daacad01c098644.jpg,https://s3.eu-central-2.wasabisys.com/mastodonworld/media_attachments/files/111/906/524/285/271/382/original/90dc92cba4b484b4.jpg",
"Julie grows, New flowers, new buds, things are starting to happen in the garden. #SixOnSaturday and on the blog:https://balmerino.ddns.net/geekygarden/#BloomScrolling  #Flowers #GrowYourOwn #GrowOwnFood, Feb 10, 02:11 PM, julie3dharris@mastodon.scot",https://media.mastodon.scot/mastodon-scot-public/media_attachments/files/111/906/409/821/684/547/original/07683d4552c1aac8.jpg,
"Strum, London Transport Mill Lane Depot (pre Transport for London) c. 1988#photography #tube #underground #LondonTransport, Feb 10, 02:47 PM, strum@mastodonapp.uk",https://files.mastodonapp.uk/media_attachments/files/111/906/547/988/397/363/original/61b7fffbe144ebb1.jpeg,
"SussexGeoff, #GoodMorningMastodon I'll start again. #IntroductionEarly #50s#UK  #Gay (but not in the stereotypical way)#Cheeky #Innuendos #Grumpy #Sarcasm LIKE: #Animals #Walking #Exoloring #Photography #Weather #Tech #Gadgets #OldStyleHumour #70s #80s #RetroTech #Documentaries DO NOT LIKE: Politics, Attitude, Me Me Me Types, Reality or ""Celebrity"" TV, People who just boost others content and never their own., Feb 10, 12:45 PM, SussexGeoff_UK",,
"Fluffy Rugs UK, Pondering my work so far #caturday #catsofmastodon, Feb 10, 02:43 PM, FluffyrugsUK@handmade.social",https://cdn.masto.host/handmadesocial/media_attachments/files/111/906/533/604/052/091/original/99076819a56c2717.jpg,
"Euromaidan Press, The Russian night drone attack on Kharkiv hit a gas station. Fuel exploded, causing a fire in 14 nearby houses7 civilians, including children & an infant, were killed, and at least 3 more received burns. Kharkiv is located 30km from Russian border Kharkiv prosecutor's office, Feb 10, 01:31 PM, EuromaidanPress",,
"ZephyrFloofyDerg, Happy #LunarNewYear I am now a noodle!Art by KeidaArts, Feb 10, 02:41 PM, ZephyrDerg@meow.social",https://medias.meow.social/media_attachments/files/111/906/525/565/201/425/original/e882306dc7404858.png,
"Simon B. Støvring, Huh, “Ready for Sale” is now “Ready for Distribution” on App Store Connect., Feb 10, 02:00 PM, simonbs",https://files.mastodon.social/media_attachments/files/111/906/365/124/134/331/original/23f5a8868a7c6acf.png,
"Ives, It's more than 10 years already that we lost them. First Blixa, the tomcat and two years later Dido, his sister. I still think about them so often.#caturday #tuxedocat, Feb 10, 01:59 PM, ives@mstdn.social",https://media.mstdn.social/media_attachments/files/111/906/344/164/610/604/original/20d6580a92d64141.jpeg,
"James, Wow, Kindle Unlimited is just a huge flaming garbage pile of ChatGPT. #enshittification #ai #chatgpt, Feb 10, 11:13 AM, ukuku@mstdn.social",https://media.mstdn.social/media_attachments/files/111/905/706/359/936/145/original/2dc7e451b64b7963.jpeg,
"UV, Victor Orban is playing the part of Benito Mussolini in this little century old Nazi libretto. Time to stomp off Hungary from the EU, until they figure out that they aren't part of the Soviet Union anymore. #Ukraine needs EU to step up, because Putin has taken over the Republican Party in the US., Feb 10, 11:42 AM, Ultraverified@mastodon.sdf.org",,
"4am ❧, Zara, queen of all she surveys (from underneath the desk, which is her default home base where she returns to whenever anything scary happens, which is fairly often because most things are scary when you're only a few inches tall)#DogsOfMastodon, Feb 10, 09:46 AM, a2_4am",https://files.mastodon.social/media_attachments/files/111/905/345/305/169/059/original/9bc47b46ef982887.jpg,
"Jocelyn, Happy #Caturday from in the new box #catsofmastodon #blackcat #cat, Feb 10, 01:21 PM, joccay@mastodonapp.uk",https://files.mastodonapp.uk/media_attachments/files/111/906/211/125/196/774/original/f8dd2cd534647ba2.jpg,
"Mary625 ☮️, Forget your party. Forget what candidate you support for this moment. Just leave it to the side. No matter who wins in November, this genocide will continue if we don't do something. If we don't use our power. And we have collective power. We can end this. I'm just a small person on a little piece of the internet in the world. But let's plan a walk out. Let's get this done. Let's give each other support.February 15th we walk out#CeaseFireNow #EndTheGenocide#WalkOutForPeace, Feb 10, 09:06 AM, Mary625@mstdn.social",,
"Benjamin Spider 🏳️‍🌈, The Grumpiest Kitten Ever says no touching his box. #cats #caturday #catsofmastodon, Feb 10, 11:05 AM, benjaminspider",https://files.mastodon.social/media_attachments/files/111/905/676/580/677/045/original/da190c54c58be6c4.png,
"Rachel Andrew, At Heathrow, heading to the CSS Working Group meeting. I am the only person I have seen wearing a mask. The Working Group has COVID rules that require we wear masks while traveling to and while at the meeting, but I still wear one for travel and in busy places anyway as I like not being sick., Feb 10, 01:51 PM, rachelandrew@front-end.social",,
"Jesper Kamstrup Linnet, Happy #Caturday, meet Knold, our little troll .#CatsOfMastodon #CatsOfFediverse #Cats #SiberianCats #Knold, Feb 10, 01:19 PM, jesper_linnet@hachyderm.io","https://media.hachyderm.io/media_attachments/files/111/906/203/961/320/498/original/9c104ab2418d0c5b.jpeg,https://media.hachyderm.io/media_attachments/files/111/906/204/296/879/777/original/fb312233293f62ef.jpeg",
"Hampshire Karin, Yet the Tory government is investing even less, isn’t it? @TheGuardian Labour’s reduced home insulation plans ‘simply not enough’ | Energy efficiency | The Guardianhttps://www.theguardian.com/environment/2024/feb/10/labour-reduced-home-insulation-plans-housebuilders-campaigners, Feb 10, 02:28 PM, HampshireKarin@mastodonapp.uk",,https://www.theguardian.com/environment/2024/feb/10/labour-reduced-home-insulation-plans-housebuilders-campaigners
"Cosmic Void, Hey there! I've just released Twilight Oracle, a point and click colorful & funny adventure, inspired by classics such as Monkey Island, Kyrandia & Simon the Sorcerer.Get it on steam https://bit.ly/twilight-oraclePlease leave a review. :)  #ScreenshotSaturday #retro #indiegame #indiedev #gamedev #pixealrt #indiegamedev #pointandclick #adventuregame #retrogames #retrogaming, Feb 10, 02:28 PM, cosmicvoid@mastodon.gamedev.place","https://cdn.masto.host/mastodongamedevplace/media_attachments/files/111/906/475/939/619/851/original/ac4039a7bd04d34c.png,https://cdn.masto.host/mastodongamedevplace/media_attachments/files/111/906/476/002/034/242/original/50fb765a535446a2.png,https://cdn.masto.host/mastodongamedevplace/media_attachments/files/111/906/476/007/778/654/original/f8de406aa58aa89d.png,https://cdn.masto.host/mastodongamedevplace/media_attachments/files/111/906/476/011/831/756/original/c65708b20c6c1367.png",
"Rasta, ""small things amuse small minds""#GoodMorning #Bonjour Happy #Caturday Actually, it's MY Fidget Spinner, but it keeps our paws busy and we can focus better. I'll be around ​ Indexing videos, Feb 10, 02:28 PM, Rasta@mstdn.ca",,
"awooo :autism:​🏴‍☠️🐾⎇, , Feb 10, 04:59 AM, awooo@floofy.tech",https://cdn.floofy.tech/media_attachments/files/111/904/233/560/076/841/original/2d49716096d3f03d.png,
"Bronwyn Harris, The guts of the gorgeous antique radio my dad is fixing up for me, Feb 10, 10:04 AM, Bronwyn@sfba.social","https://files.sfba.social/media_attachments/files/111/905/435/433/429/947/original/5fa00607cbb26398.jpeg,https://files.sfba.social/media_attachments/files/111/905/435/505/971/295/original/10c1681e90985f2a.jpeg",
"Norcal Gma 2, A sunset for our Mastodon friends.Summer was right it made me feel a little bit better.Good night., Feb 10, 06:53 AM, NorcalGma2@sfba.social",https://files.sfba.social/media_attachments/files/111/904/686/184/987/503/original/c2f97bcc8edc4516.jpg,
"Old Book Illustrations, So, thank you to all who replied: the consensus seems to be that it's okay to post graphic anatomical plates, provided they come with adequate content warning.Although it wasn't technically a poll, this is something I'll keep in mind, not to make this sort of image a particularly common occurrence, but to help determine the extent to which the eclecticism I try to foster on the website is appropriate here. A few months in, I'm still testing the waters — and overthinking it, probably  , Feb 10, 10:13 AM, oldbookillustrations",,
